step,sim_time_s,cmd,x_m,y_m,yaw_fused,yaw_imu,left_enc,right_enc,ds,dtheta_enc
1297,41.504,FORWARD,-2.2244659225221155,1.5959272990505782,0.35178991884489536,0.372706505680521,160.66630205025763,145.9594596526009,-8.525201741349518e-08,-8.082949345819385e-08
1298,41.536,FORWARD,-2.2167393402116793,1.5987725120889913,0.3528282705593473,0.372558543311595,160.8577858158274,146.1509429023848,0.008233790830103928,-8.369356102416632e-08
1299,41.568,FORWARD,-2.209034625232843,1.6016182439228366,0.3538075377278679,0.3724145915973311,161.0487965268116,146.34195329625527,0.008213453754375152,-5.1456187980598626e-08
1300,41.6,FORWARD,-2.201311650655896,1.6044789025921944,0.3547395507511283,0.37244779099672476,161.24032577369903,146.5334825454769,0.008235757666344441,3.7875531458554943e-10
1301,41.632,FORWARD,-2.1935952837892807,1.6073448770653058,0.3556239664891649,0.37242809631698437,161.43175397427427,146.72491067118878,0.008231411015173506,-1.2147638097208283e-08
1302,41.664,FORWARD,-2.1858816628456923,1.6102172105874093,0.3564643477170852,0.3724317158334207,161.62317385211298,146.91633050855228,0.008231053876847496,-6.567676283584988e-09
1303,41.696,FORWARD,-2.1781704741788683,1.613095653620142,0.35726307123941514,0.3724388730728925,161.81459035218984,147.10774699081892,0.008230909120385276,-2.889958346005956e-09
1304,41.728,FORWARD,-2.170461574262404,1.6159799093139182,0.358021932791299,0.3724403384087723,162.0060043118052,147.29916093871472,0.008230800011490173,-1.9016674045217544e-09
1305,41.76,FORWARD,-2.1627548361035864,1.6188696884354377,0.35874249318115997,0.37243317934026265,162.19741624822552,147.4905728625656,0.008230712995830843,-2.0395655748676627e-09
1306,41.792,FORWARD,-2.155050143860531,1.6217647200672878,0.35942730551207397,0.3724387660256787,162.3888265640102,147.68198316984362,0.008230643395847722,-1.3803283136514096e-09
1307,41.824,FORWARD,-2.147347390386949,1.6246647487888422,0.3600784992603883,0.372451196553544,162.58023558822703,147.87339218884634,0.008230587929220191,-8.46062272914128e-10
1308,41.856,FORWARD,-2.1396464757846374,1.627569531033217,0.3606977290668656,0.3724631023224459,162.77164357672592,148.06480017509662,0.008230543457107331,-3.648691084592817e-10
1309,41.888,FORWARD,-2.131947306152426,1.6304788346381542,0.36128654597839627,0.3724740674526617,162.96305073749778,148.25620733581815,0.008230507912107768,-8.167536353741518e-12
1310,41.92,FORWARD,-2.124249793033513,1.6333924382410951,0.36184640929365797,0.37248380743343024,163.1544572386481,148.44761383854166,0.008230479583287148,2.552737109745887e-10
1311,41.952,FORWARD,-2.1165538529965096,1.6363101307195773,0.36237869727929173,0.37249216046564465,163.34586321404007,148.63901981670386,0.008230457001414905,4.495099261368055e-10
1312,41.984,FORWARD,-2.1088594071929547,1.6392317107340264,0.3628847176525422,0.37249909820890403,163.5372687709388,148.8304253757224,0.008230438992221166,3.4396832211654365e-10
1313,42.016,FORWARD,-2.101166380925284,1.642156986179083,0.36336569751238706,0.3725043116504376,163.72867399436558,149.0218306001868,0.008230424629660546,1.68368490009546e-10
1314,42.048,FORWARD,-2.0934747033921246,1.645085773838876,0.36382281406031636,0.3725080260605069,163.92007895068377,149.21323555728685,0.00823041313849221,1.268666775407186e-10
1315,42.08,FORWARD,-2.085784307556712,1.6480178993500028,0.3642572347985176,0.3725112171040172,164.11148369030607,149.40464030071072,0.008230403885492732,6.168592039160151e-10
1316,42.112,FORWARD,-2.0780951306676445,1.6509531965074862,0.364670071163075,0.37251383516349534,164.30288821700674,149.59604486858083,0.008230395533271647,6.680324709287758e-09
1317,42.144,FORWARD,-2.070407124350137,1.6538915014911206,0.3650622173079445,0.3725158942589597,164.49429276372842,149.78744847460166,0.008230375283964022,-1.5264202595819732e-07
1318,42.176,FORWARD,-2.0627201870420624,1.656832683514324,0.36543511410989227,0.3725174344536555,164.68569707667194,149.97885366943834,0.008230404417274188,1.4309964444404404e-07
1319,42.208,FORWARD,-2.055034312572501,1.6597765799587725,0.3657892890348382,0.3725186305015926,164.8771013188732,150.17025790583594,0.008230382289875507,-9.41725353358724e-10
1320,42.24,FORWARD,-2.0473494318156384,1.6627230616684312,0.36612580646926357,0.3725196441256413,165.06850549432804,150.36166207921414,0.008230379499910314,-3.36962958845938e-10
1321,42.272,FORWARD,-2.039665495705061,1.6656719995149114,0.3664455404652257,0.37252048866218956,165.2599096152308,150.55306619937943,0.008230377182963336,-1.1966762093829913e-10
1322,42.304,FORWARD,-2.0319824575263294,1.668623270797392,0.3667493224866899,0.372521180520089,165.4513136922813,150.74447027655137,0.008230375315782268,1.9706327764570037e-11
1323,42.336,FORWARD,-2.0243002728623236,1.6715767589056183,0.36703794339485063,0.372521738416439,165.6427177342452,150.9358743192397,0.008230373820022847,1.175507935226384e-10
1324,42.368,FORWARD,-2.016618899485424,1.6745323530212652,0.367312155489351,0.37252218178241137,165.83412174819148,151.12727833432203,0.008230372624115105,1.8433924460256862e-10
1325,42.4,FORWARD,-2.0089382972489602,1.6774899478363432,0.36757267440739694,0.3725225295471981,166.02552573978897,151.31868232731526,0.008230371668700626,2.264774845649108e-10
1326,42.432,FORWARD,-2.001258427983598,1.6804494432852777,0.3678201808881034,0.3725227992840115,166.21692971357172,151.51008630263465,0.008230370905695792,2.4934290743239274e-10
1327,42.464,FORWARD,-1.9935792553992786,1.6834107442894155,0.3680553224222802,0.37252300667552296,166.40833367316048,151.7014902638115,0.008230370296461016,2.576903116991509e-10
1328,42.496,FORWARD,-1.9859007449924486,1.6863737605132065,0.36827871480611696,0.37252316524312024,166.59973762144398,151.89289421367005,0.008230369810053716,2.5557347773736383e-10
1329,42.528,FORWARD,-1.9782228639582045,1.6893384061314851,0.36849094361394324,0.3725232862813823,166.79114156072478,152.08429815446925,0.008230369421720184,2.463821141342271e-10
1330,42.56,FORWARD,-1.97054558110694,1.6923045996074,0.36869256560146024,0.3725233789417781,166.98254549283786,152.2757020880168,0.00823036911170341,2.3276340236795508e-10
1331,42.592,FORWARD,-1.9628688667852439,1.6952722634805468,0.3688841100481223,0.3725234504163426,167.17394941924454,152.4671060157593,0.00823036886420732,2.1675575380696792e-10
1332,42.624,FORWARD,-1.955192692800706,1.6982413241649528,0.3690660800445068,0.3725235061802619,167.36535334110866,152.65850993885454,0.008230368666626218,1.9976578698360885e-10
1333,42.656,FORWARD,-1.9475170323504265,1.7012117117565406,0.3692389537289893,0.37252355026097783,167.55675725935694,152.84991385822937,0.008230368508897058,1.8279888870941711e-10
1334,42.688,FORWARD,-1.9398418599530225,1.704183359849728,0.3694031854761362,0.372523585509728,167.74816117472744,153.04131777462555,0.008230368382983699,1.664315239607756e-10
1335,42.72,FORWARD,-1.9321671513839394,1.7071562053628264,0.3695592070386876,0.37252361385859567,167.93956508780806,153.23272168863662,0.008230368282471161,1.5097730455763564e-10
1336,42.752,FORWARD,-1.9244928836139041,1.710130188371899,0.36970742864411316,0.37252363655236875,168.13096899906725,153.42412560073745,0.00823036820224054,1.3656996131467922e-10
1337,42.784,FORWARD,-1.9168190347503824,1.7131052519527397,0.3698482400464104,0.37252365434925316,168.3223729088782,153.61552951130767,0.008230368138195245,1.2320028383216785e-10
1338,42.816,FORWARD,-1.909145583981861,1.7160813420306495,0.3699820115337446,0.3725236676881738,168.5137768175386,153.8069334206508,0.008230368087075845,1.10785254136055e-10
1339,42.848,FORWARD,-1.901472511524867,1.7190584072376618,0.37010909489250177,0.3725236768230306,168.70518072528557,153.99833732900947,0.008230368046271253,9.925568621721762e-11
1340,42.88,FORWARD,-1.8937997985735557,1.7220363987768994,0.3702298243282195,0.37252368192595275,168.8965846323084,154.1897412365775,0.008230368013703226,8.84686323151089e-11
1341,42.912,FORWARD,-1.8861274272517727,1.7250152702937307,0.3703445173444186,0.37252368316275986,169.08798853875774,154.38114514350997,0.00823036798770906,7.839179384244407e-11
1342,42.944,FORWARD,-1.8784553805674558,1.7279949777534078,0.37045347557989944,0.37252368074422165,169.27939244475374,154.5725490499308,0.00823036796696212,6.893755089837047e-11
1343,42.976,FORWARD,-1.870783642369272,1.7309754793248748,0.3705569856058564,0.37252367495693806,169.4707963503918,154.76395295593932,0.00823036795040099,6.011051850194683e-11
1344,43.008,STOP,-1.86311219730537,1.7339567352704455,0.37065531968374227,0.372523666177531,169.66220025574785,154.9553568616152,0.008230367937186671,5.189685814212331e-11
1345,43.04,STOP,-1.8631121933232293,1.7339567368184021,0.37074873704064265,0.3725236657628934,169.66220035493484,154.95535696114564,4.2724247464320796e-09,5.57292878511355e-11
1346,43.072,RIGHT,-1.8631121919710598,1.733956737344162,0.3708374814854943,0.37252362588904253,169.6622003886662,154.95535699489278,1.4507879626535213e-09,2.5595626247424168e-12
1347,43.104,RIGHT,-1.8631147577062661,1.733955859651685,0.3296038069338046,0.3339631669773375,169.78990157410607,154.82752968366276,-2.711704488447906e-06,-0.041463114553980863
1348,43.136,RIGHT,-1.8631154557922127,1.733955652523823,0.28843411409537606,0.2940787478012643,169.91766017940589,154.69973721016999,-7.281661485902986e-07,-0.041466778822948976
1349,43.168,RIGHT,-1.8631161997740462,1.733955464717653,0.2472679946048773,0.2529944661839201,170.04542013561124,154.57194156465795,-7.673200937289085e-07,-0.041467512731501
1350,43.2,RIGHT,-1.8631170333105185,1.7339552903862268,0.20617482233363194,0.21331867321030762,170.17318322198847,154.44413887029094,-8.515717802026757e-07,-0.041469164422649356
1351,43.232,RIGHT,-1.8631181112732615,1.7339551106458222,0.16522083723780442,0.1750048283917045,170.3009399811694,154.316331281108,-1.0928450432175392e-06,-0.041468931998664374
1352,43.264,STOP,-1.8631199563084586,1.7339548798017481,0.12446955532276593,0.13801570203364522,170.4286644458873,154.18852033172482,-1.8594203034039483e-06,-0.041464237005084746
1353,43.296,STOP,-1.8631184877149194,1.733955064529669,0.12512843443615035,0.13782873031897225,170.42872831882553,154.18852530371683,1.4801660001637628e-06,-9.557512027280403e-06
1354,43.328,STOP,-1.8631175476683028,1.7339551833768847,0.12575973230114743,0.13786948271540655,170.42876901970283,154.18852867398272,9.475295783545333e-07,-6.057419963935728e-06
1355,43.36,STOP,-1.8631169459867198,1.7339552598146992,0.12636340761202228,0.13790683516690147,170.42879506056968,154.18853084323172,6.065174909366532e-07,-3.873507803012576e-06
1356,43.392,STOP,-1.86311656089607,1.733955308962352,0.1269399415571287,0.13794112534154168,170.42881171750395,154.188532242774,3.8821424548984847e-07,-2.4757277574152326e-06
1357,43.424,STOP,-1.8631163144361782,1.7339553405548973,0.1274900910042978,0.13797297152524335,170.42882236804144,154.18853314928265,2.4847649223147525e-07,-1.5811065648724148e-06
1358,43.456,STOP,-1.8631161567032908,1.7339553608580662,0.128014771746357,0.1380028688165824,170.4288291743374,154.18853373992704,1.590342177735238e-07,-1.00857742634891e-06
1359,43.488,FORWARD,-1.8631160557559514,1.7339553739032094,0.12851498366588482,0.138031212069746,170.4288335203646,154.18853412816696,1.0178674313010559e-07,-6.422069911834868e-07
1360,43.52,FORWARD,-1.854951134341618,1.735014490186346,0.1289951520935431,0.13803126206536076,170.62029211079187,154.3800209669305,0.00823332672760185,4.5836922994296125e-06
1361,43.552,FORWARD,-1.8468054386801795,1.736074791200769,0.12943925499387962,0.13800139368320344,170.81134513258593,154.57103370885983,0.008214413920053176,-6.5359780489228955e-06
1362,43.584,FORWARD,-1.8386391326221874,1.737141335946974,0.12986801833621317,0.1380043888424578,171.00287043306633,154.7625622960532,0.00823565858498631,5.33315689075398e-07
1363,43.616,FORWARD,-1.8304774942920934,1.7382106525637773,0.13027536325265376,0.13801225997574296,171.19429767228428,154.953990396988,0.008231389813283698,1.3982575169778065e-07
1364,43.648,FORWARD,-1.822316617924491,1.739283089867741,0.13066331268622935,0.13803327306421176,171.3857170397954,155.14541011443532,0.00823104032660663,5.6782102827320536e-08
1365,43.68,FORWARD,-1.8141562775167446,1.7403585189679547,0.13103218179662182,0.1380401678374934,171.57713321715556,155.3368264627502,0.008230899302013397,2.77398202875071e-08
1366,43.712,FORWARD,-1.805996420963131,1.741436792797742,0.1313825202119443,0.13803867263930236,171.7685469346263,155.52824027021836,0.00823079178618643,1.460335626664075e-08
1367,43.744,FORWARD,-1.7978370094036253,1.7425177707505846,0.1317153124226099,0.13803824473197768,171.95995866722006,155.71965204163553,0.008230705336234975,6.299646260618361e-09
1368,43.776,FORWARD,-1.789678009238493,1.7436013191190727,0.13203147043090546,0.13803858223431753,172.15136881294828,155.9110621517993,0.008230635501677994,-5.7708314018397366e-09
1369,43.808,RIGHT,-1.7815193676008623,1.744687315215142,0.13233201018613888,0.1380392721801429,172.34277769272856,156.1024720024966,0.008230602705267685,1.5754502266442172e-07
1370,43.84,RIGHT,-1.781520384550918,1.7446872220085674,0.09139769904237217,0.1016063357820509,172.47054436302938,155.974657833942,-1.0212124565357923e-06,-0.04147160781427611
1371,43.872,RIGHT,-1.7815205013332376,1.7446872160838145,0.050689844939891,0.06521087525624125,172.5983336378178,155.84686312043198,-1.1693251411766525e-07,-0.04147211885597329
1372,43.904,RIGHT,-1.781520472944643,1.7446872163722458,0.010159761208407203,0.028079806598936944,172.72612975926137,155.7190683194563,2.8390059895848363e-08,-0.04147324401519589
1373,43.936,RIGHT,-1.7815204102919606,1.7446872144771948,-0.030237707694737565,-0.009781603074857868,172.8539293342567,155.59127165987195,6.268133563493844e-08,-0.041474105988401594
1374,43.968,RIGHT,-1.7815203331254055,1.7446872090244203,-0.07054514821768278,-0.0483654233472386,172.98173137205626,155.46347322016393,7.735896838303308e-08,-0.0414747944634949
1375,44.0,RIGHT,-1.7815202525937253,1.7446872000645772,-0.11080292324384437,-0.08766934533753767,173.10953515081258,155.33567321017864,8.102857700000715e-08,-0.0414753317580725
1376,44.032000000000004,RIGHT,-1.7815201752241692,1.744687188288242,-0.15104954146993957,-0.12769636487047498,173.23734010091795,155.20787190010378,7.826065603943125e-08,-0.04147573278396177
1377,44.064,RIGHT,-1.7815201046372418,1.7446871746161834,-0.19132200046431355,-0.16845450212324797,173.36514576202688,155.08006958312575,7.189881441171248e-08,-0.041476011538640556
1378,44.096000000000004,RIGHT,-1.7815200426606015,1.7446871599964555,-0.23165610401961548,-0.20995661455095502,173.49295175704526,154.95226654985754,6.367762864526935e-08,-0.041476181948389305
1379,44.128,RIGHT,-1.781519990046905,1.7446871453169168,-0.27208676014821553,-0.25222033415943734,173.62075777428805,154.82446307322698,5.462316292424024e-08,-0.04147625749643051
1380,44.160000000000004,RIGHT,-1.781519946932078,1.7446871313800492,-0.3126482679243073,-0.2952681537391282,173.7485635538141,154.69665940120873,4.5311417935008785e-08,-0.041476250627943356
1381,44.192,RIGHT,-1.7815199131267576,1.7446871189107038,-0.3533746023941185,-0.33912768524464765,173.8763688759103,154.56885575500613,3.603171178654177e-08,-0.04147617221452023
1382,44.224000000000004,RIGHT,-1.7815198883016825,1.7446871085812368,-0.3942997077032762,-0.3838321168436343,174.00417355067523,154.44105233086114,2.688832913093353e-08,-0.04147603114387566
1383,44.256,RIGHT,-1.7815198721065144,1.7446871010465412,-0.43545780981561455,-0.4294209035535803,174.13197740811427,154.3132493042181,1.7862113637148735e-08,-0.041475834020866485
1384,44.288000000000004,RIGHT,-1.7815198642479493,1.7446870969863633,-0.47688376205295613,-0.4759407408225856,174.25978028832748,154.18544683542143,8.845455837843547e-09,-0.04147558493367686
1385,44.32,RIGHT,-1.781519864544413,1.7446870971555617,-0.518613439558028,-0.5234468928967807,174.38758203137033,154.0576450765019,-3.4134860996820615e-10,-0.041475285224084855
1386,44.352000000000004,RIGHT,-1.7815198605912517,1.7446870946739197,-0.5605825445199722,-0.569949555080344,174.51538641512298,153.92984090984464,4.6675508965678125e-09,-0.0414761044061352
1387,44.384,RIGHT,-1.7815198547706736,1.7446870906684757,-0.6027301351979054,-0.6154764164928468,174.64319279395593,153.80203485964427,7.065600485332141e-09,-0.041476733767673114
1388,44.416000000000004,RIGHT,-1.78151984908266,1.7446870863891177,-0.6450012848788087,-0.6600863856818864,174.77100060143195,153.67422738323958,7.118033678969737e-09,-0.04147719700705712
1389,44.448,RIGHT,-1.7815198450142493,1.7446870830494223,-0.6873463084822031,-0.7038286102336218,174.89880940430584,153.5464188251845,5.263604350991269e-09,-0.041477534037530295
1390,44.480000000000004,RIGHT,-1.7815198436637767,1.7446870818415414,-0.7297200896868897,-0.7467441998320263,175.0266188706626,153.41860944309923,1.8118367535457924e-09,-0.04147777540757404
1391,44.512,RIGHT,-1.7815198458623416,1.7446870839823174,-0.7720815112397218,-0.7888675810474146,175.154428743619,153.29079942741492,-3.0686495193846253e-09,-0.041477944194532414
1392,44.544000000000004,RIGHT,-1.7815198522856606,1.7446870907893555,-0.8143929683473171,-0.8302275642391381,175.2822388188794,153.1629889168425,-9.3592089885422e-09,-0.04147805732381535
1393,44.576,STOP,-1.7815198635575655,1.7446871037931484,-0.8566199499075018,-0.8708481967450281,175.41004892462988,153.03517801066693,-1.7209139315400163e-08,-0.041478126463472695
1394,44.608000000000004,FORWARD,-1.7815196745439166,1.7446868854208084,-0.8573398220845432,-0.8709790567926119,175.41006185858785,153.03517850984673,2.888124622870691e-07,-2.017718722038138e-06
1395,44.64,FORWARD,-1.7761352462771238,1.7384574520393725,-0.8580285054668926,-0.8710946778627433,175.60155208405098,153.2266626335409,0.008233948506882128,-9.900983572905828e-07
1396,44.672000000000004,FORWARD,-1.7707682610496547,1.7322398836306507,-0.858690550427223,-0.8712568530837228,175.79256731204816,153.417673790337,0.008213567273055474,-6.60609988187655e-07
1397,44.704,FORWARD,-1.7653905946367117,1.7260020705482404,-0.8593150061097453,-0.8711720656978861,175.98410048026287,153.60920449396096,0.008235873244531148,-3.9991472549658956e-07
1398,44.736000000000004,FORWARD,-1.760019499503305,1.7197643947157493,-0.8599087558884613,-0.8711850385057167,176.1755310522493,153.80063345610375,0.008231479983778626,-2.6121991308756797e-07
1399,44.768,FORWARD,-1.7546521601544465,1.7135239889209644,-0.8604709394196751,-0.8711500198151392,176.36695235720012,153.99205398042437,0.008231099329335691,-1.266682946687439e-07
1400,44.800000000000004,FORWARD,-1.749288252018943,1.7072808605010676,-0.8610026832111137,-0.8711064822396974,176.55836916119554,154.18347100076335,0.008230927223189553,3.5104802627436895e-08
1401,44.832,FORWARD,-1.7439275953841675,1.7010351658004903,-0.8615055092604567,-0.8710681251545921,176.74978064113145,154.3748853742776,0.00823075584917838,4.695240326056278e-07
1402,44.864000000000004,FORWARD,-1.7385672894304547,1.6947834513936015,-0.86201390825661,-0.8710470161271087,176.94139611180466,154.56629764377584,0.00823509641368632,-3.297226612706177e-05
1403,44.896,FORWARD,-1.7332151484831038,1.6885359313908126,-0.862435507312396,-0.8710276870666089,177.13261799517753,154.75770823753913,0.008226598258427344,3.0620931277698635e-05
1404,44.928000000000004,FORWARD,-1.7278631237947035,1.6822831299281742,-0.8628637121379876,-0.8710086531058574,177.32402430133553,154.94911747889864,0.008230534271626452,4.7627798047829897e-07
1405,44.96,FORWARD,-1.7225136405656503,1.6760281570056381,-0.8632698572201776,-0.8709893091675236,177.51543158523975,155.1405256370712,0.008230532004650683,1.4186240721182917e-07
1406,44.992000000000004,FORWARD,-1.7171665826480618,1.6697711454721018,-0.8636547881247335,-0.8709696338126058,177.70683850330548,155.3319329309054,0.008230505555848422,6.097375326732464e-08
1407,45.024,FORWARD,-1.7118218239339122,1.6635122037092156,-0.8640195183113785,-0.8709499650748926,177.8982449172698,155.523339530797,0.008230479797902347,3.01693294560371e-08
1408,45.056,FORWARD,-1.7064792437942824,1.657251431410231,-0.8643652391949148,-0.870934195619425,178.0896508658919,155.71474556363438,0.008230457601379186,1.3665122067188873e-08
1409,45.088,FORWARD,-1.7011387315977275,1.6509889209392978,-0.8646934522948705,-0.8709293677605017,178.28105641994085,155.90615107440317,0.008230437893581195,-7.0228172399550875e-09
1410,45.12,FORWARD,-1.6958001508285565,1.644724727224899,-0.8650047139083136,-0.8709245421906655,178.4724616516866,156.09755820611358,0.008230465814306996,3.0829615444003446e-07
1411,45.152,FORWARD,-1.690463477662676,1.6384590166343498,-0.8653006630616871,-0.8709193517602307,178.66386661977072,156.28896176479486,0.008230383325456444,-2.2869555542423169e-07
1412,45.184,FORWARD,-1.6851285504354472,1.6321917932261092,-0.8655813411825952,-0.8709140560151474,178.8552713741553,156.48036646421232,0.008230403256744153,-8.919194889993346e-09
1413,45.216,FORWARD,-1.6797952968738017,1.6259231538494332,-0.8658477046597703,-0.8709085893647811,179.04667595676867,156.67177103989698,0.008230396903407353,-1.1242798162573127e-09
1414,45.248,FORWARD,-1.6744636319531407,1.619653170656435,-0.8661005196268431,-0.870904006549438,179.2380804039431,156.86317548789793,0.008230391246270514,1.3411646662215249e-10
1415,45.28,FORWARD,-1.6691334750452556,1.613381911532826,-0.8663405287344929,-0.8709007042935266,179.42948474317296,157.05457982794314,0.008230386604414362,1.3229940596926688e-10
1416,45.312,FORWARD,-1.663804749822188,1.6071094407723896,-0.8665684126412962,-0.8708982131994258,179.6208889945935,157.2459840814165,0.00823038285521919,3.330982502403884e-10
1417,45.344,FORWARD,-1.6584773840209135,1.6008358193308552,-0.8667848102647912,-0.870896375715619,179.8122931752863,157.43738826554892,0.008230379843741687,5.581276203781854e-10
1418,45.376,FORWARD,-1.653151309163356,1.5945611050506263,-0.8669903169379085,-0.870894958543593,180.00369729922824,157.62879239429668,0.008230377432828532,7.798134124809951e-10
1419,45.408,FORWARD,-1.6478264603118997,1.5882853528512269,-0.867185490388597,-0.8708938035683575,180.19510137789104,157.82019647867358,0.008230375505353507,9.27193489700824e-10
1420,45.44,FORWARD,-1.6425027758728017,1.5820086148740768,-0.8673708587635768,-0.8708928772006692,180.3865054205091,158.0116005275558,0.008230373967256326,1.0164461319274322e-09
1421,45.472,FORWARD,-1.6371801974137439,1.5757309406251163,-0.8675469221042434,-0.8708921457132324,180.57790943443797,158.20300454801603,0.00823037273936535,1.0598065009439159e-09
1422,45.504,FORWARD,-1.631858669489113,1.5694523771076787,-0.8677141538265665,-0.870891576833799,180.76931342554917,158.3944085457062,0.008230371759229554,1.0675313096820828e-09
1423,45.536,FORWARD,-1.6265381394768257,1.5631729689503597,-0.8678730021820249,-0.8708911408579019,180.96071739852584,158.58581252514477,0.008230370976927845,1.048535203893083e-09
1424,45.568,FORWARD,-1.6212185574253966,1.5568927585288588,-0.8680238916792058,-0.8708908113246443,181.1521213570995,158.77721648994577,0.008230370352555113,1.0104738193982129e-09
1425,45.6,FORWARD,-1.6158998759105931,1.5506117860817243,-0.8681672244499681,-0.8708905653317739,181.3435253042404,158.96862044300207,0.00823036985423934,9.598590462812366e-10
1426,45.632,FORWARD,-1.6105820499010437,1.5443300898201087,-0.8683033815492266,-0.8708903835718049,181.5349292423108,159.16002438663088,0.008230369456533267,9.019299130927623e-10
1427,45.664,FORWARD,-1.6052650366321566,1.5380477060317097,-0.8684327241813914,-0.8708902501673761,181.72633317318804,159.35142832268969,0.00823036913912503,8.407817288303704e-10
1428,45.696,FORWARD,-1.5999487954877325,1.5317646691791433,-0.8685555948505571,-0.8708901523745889,181.91773709836298,159.54283225266832,0.008230368885801809,7.794675282582643e-10
1429,45.728,FORWARD,-1.5946332878886724,1.525481011993013,-0.8686723184344775,-0.8708900802113801,182.1091410190191,159.73423617776243,0.008230368683629762,7.201271811567668e-10
1430,45.76,FORWARD,-1.5893184771882405,1.5191967655599818,-0.8687832031846,-0.8708900260554933,182.30054493609535,159.9256400989316,0.008230368522276975,6.641350205631891e-10
1431,45.792,FORWARD,-1.5840043285733518,1.5129119594061142,-0.8688885416559414,-0.8708899842447411,182.4919488503367,160.11704401694632,0.008230368393505657,6.122796648619628e-10
1432,45.824,FORWARD,-1.5786908089714384,1.5066266215757926,-0.8689886115716163,-0.8708899507018837,182.68335276233424,160.308447932425,0.008230368290738282,5.648654958349217e-10
1433,45.856,FORWARD,-1.57337788696247,1.5003407787064797,-0.8690836766270844,-0.8708899225977248,182.8747566725566,160.49985184586393,0.008230368208717847,5.21934022469089e-10
1434,45.888,FORWARD,-1.5680655326957544,1.4940544560995797,-0.8691739872394222,-0.8708898980592716,183.06616058137462,160.6912557576613,0.008230368143231047,4.834437292313153e-10
1435,45.92,FORWARD,-1.562753717810785,1.4877676777871105,-0.8692597812514962,-0.8708898759246815,183.2575644891109,160.8826596681364,0.008230368091544576,4.444092499660645e-10
1436,45.952,FORWARD,-1.557442415364154,1.4814804665974421,-0.8693412845681044,-0.8708898555432223,183.44896839593784,161.07406357754508,0.00823036804906566,4.1892430300408906e-10
1437,45.984,FORWARD,-1.5521315997560883,1.475192844212353,-0.8694187118017767,-0.8708898366163906,183.64037230209283,161.26546748609215,0.00823036801609433,3.8814960155861747e-10
1438,46.016,FORWARD,-1.5468212466656879,1.4689048312273862,-0.8694922668215834,-0.8708898190747834,183.83177620771187,161.45687139394175,0.008230367989575868,3.619406072022746e-10
1439,46.048,FORWARD,-1.5415113329861672,1.4626164472051255,-0.8695621433087051,-0.8708898029854144,184.02318011291248,161.6482753012252,0.008230367968407294,3.3796833911135095e-10
1440,46.08,FORWARD,-1.5362018367644912,1.4563277107271562,-0.869628525267453,-0.8708897884836786,184.2145840177886,161.83967920804747,0.008230367951515574,3.157900762163982e-10
1441,46.112,FORWARD,-1.5308927371438916,1.4500386394432525,-0.8696915875099587,-0.870889775725104,184.40598792241494,162.03108311449265,0.008230367938037275,2.9513371568448844e-10
1442,46.144,FORWARD,-1.5255840143092436,1.4437492501180988,-0.8697514961151543,-0.8708897648524252,184.59739182685104,162.2224870206279,0.008230367927284333,2.7571332271776996e-10
1443,46.176,FORWARD,-1.5202756494351488,1.4374595586756698,-0.869808408863468,-0.8708897559742133,184.78879573114403,162.41389092650792,0.00823036791871962,2.5751505880519295e-10
1444,46.208,FORWARD,-1.5149676246366381,1.431169580241444,-0.8698624756498785,-0.8708897491521903,184.98019963533147,162.6052948321746,0.008230367911863452,2.4002701686818616e-10
1445,46.24,FORWARD,-1.50965992292222,1.424879329182409,-0.8699138388747228,-0.8708897443948092,185.17160353944286,162.79669873766386,0.00823036790641396,2.2358125571068318e-10
1446,46.272,FORWARD,-1.5043525281493582,1.4185888191451925,-0.8699626338162384,-0.8708897416554164,185.36300744350135,162.98810264300369,0.008230367902063775,2.0791488289949442e-10
1447,46.304,FORWARD,-1.4990454249820797,1.4122980630922102,-0.8700089889837341,-0.8708897408336853,185.5544113475251,163.17950654821703,0.008230367898597804,1.9302791807299887e-10
1448,46.336,FORWARD,-1.4937385988507101,1.4060070733360457,-0.8700530264535606,-0.8708897417794008,185.7458152515281,163.37091045332255,0.008230367895832726,1.789018946088353e-10
1449,46.368,FORWARD,-1.488432035913584,1.3997158615720982,-0.8700948621885097,-0.8708897442980075,185.937219155521,163.56231435833573,0.008230367893631053,1.655506641103062e-10
1450,46.4,FORWARD,-1.4831257230206634,1.3934244389096102,-0.8701346063416213,-0.870889748157339,186.12862305951188,163.75371826326938,0.008230367891877293,1.5297882850421768e-10
1451,46.432,FORWARD,-1.4778196476789502,1.3871328159011374,-0.8701723635451577,-0.8708897530954156,186.32002696350656,163.94512216813433,0.008230367890482227,1.412140713587958e-10
1452,46.464,FORWARD,-1.472513798019622,1.3808410025705466,-0.8702082331855893,-0.8708897588288347,186.51143086750915,164.13652607293972,0.008230367889371308,1.302655965276527e-10
1453,46.496,FORWARD,-1.467208162766792,1.3745490084396055,-0.8702423096652632,-0.870889765061689,186.70283477152242,164.32792997769337,0.008230367888488927,1.2013803212209975e-10
1454,46.528,FORWARD,-1.4619027312078297,1.3682568425532369,-0.8702746826514216,-0.8708897714946657,186.8942386755481,164.51933388240224,0.008230367887792921,1.1085442705292537e-10
